date,chain,pool_id,apy
2024-03-27 23:01:06.926,base,7e0661bf-8cf3-45,4.35124
2024-03-28 23:01:10.432,base,7e0661bf-8cf3-45,3.99549
2024-03-29 23:01:15.591,base,7e0661bf-8cf3-45,4.31251
2024-03-30 23:01:10.736,base,7e0661bf-8cf3-45,4.56593
2024-03-31 23:01:07.437,base,7e0661bf-8cf3-45,8.769
2024-04-01 23:01:19.262,base,7e0661bf-8cf3-45,7.2535
2024-04-02 23:01:13.089,base,7e0661bf-8cf3-45,6.12245
2024-04-03 23:01:14.714,base,7e0661bf-8cf3-45,4.53926
2024-04-04 23:01:20.567,base,7e0661bf-8cf3-45,4.50882
2024-04-05 23:01:15.712,base,7e0661bf-8cf3-45,4.18999
2024-04-06 23:01:14.012,base,7e0661bf-8cf3-45,4.48464
2024-04-07 23:01:17.452,base,7e0661bf-8cf3-45,4.57095
2024-04-08 23:01:12.753,base,7e0661bf-8cf3-45,4.19473
2024-04-09 23:01:12.866,base,7e0661bf-8cf3-45,4.18171
2024-04-10 23:01:15.633,base,7e0661bf-8cf3-45,8.7556
2024-04-11 23:01:15.673,base,7e0661bf-8cf3-45,8.02053
2024-04-12 23:01:14.244,base,7e0661bf-8cf3-45,6.62564
2024-04-13 23:01:13.107,base,7e0661bf-8cf3-45,6.00112
2024-04-14 23:01:13.582,base,7e0661bf-8cf3-45,8.10829
2024-04-15 23:01:10.778,base,7e0661bf-8cf3-45,7.85409
2024-04-16 23:33:37.339,base,7e0661bf-8cf3-45,7.05805
2024-04-17 23:01:17.856,base,7e0661bf-8cf3-45,6.55627
2024-04-18 23:17:13.218,base,7e0661bf-8cf3-45,5.62492
2024-04-19 23:01:09.938,base,7e0661bf-8cf3-45,5.02907
2024-04-20 23:01:14.527,base,7e0661bf-8cf3-45,4.92285
2024-04-21 23:01:15.040,base,7e0661bf-8cf3-45,5.28978
2024-04-22 23:01:24.689,base,7e0661bf-8cf3-45,5.6601
2024-04-23 23:01:30.076,base,7e0661bf-8cf3-45,5.98937
2024-04-24 23:01:35.471,base,7e0661bf-8cf3-45,5.86778
2024-04-25 23:01:28.064,base,7e0661bf-8cf3-45,5.60021
2024-04-26 23:01:27.334,base,7e0661bf-8cf3-45,6.48628
2024-04-27 23:01:30.231,base,7e0661bf-8cf3-45,5.91337
2024-04-28 23:01:50.649,base,7e0661bf-8cf3-45,5.43478
2024-04-29 23:01:31.464,base,7e0661bf-8cf3-45,5.75381
2024-04-30 23:01:33.510,base,7e0661bf-8cf3-45,5.1398
2024-05-01 23:01:24.215,base,7e0661bf-8cf3-45,5.73293
2024-05-02 23:01:31.832,base,7e0661bf-8cf3-45,6.16992
2024-05-03 23:01:35.622,base,7e0661bf-8cf3-45,5.11357
2024-05-04 23:01:30.345,base,7e0661bf-8cf3-45,4.87199
2024-05-05 23:01:45.953,base,7e0661bf-8cf3-45,3.82444
2024-05-06 17:01:29.654,base,7e0661bf-8cf3-45,3.47201
2024-05-07 23:01:27.362,base,7e0661bf-8cf3-45,3.29877
2024-05-08 23:01:28.606,base,7e0661bf-8cf3-45,3.5224
2024-05-09 23:01:29.378,base,7e0661bf-8cf3-45,4.84938
2024-05-10 23:01:35.324,base,7e0661bf-8cf3-45,5.11886
2024-05-11 23:03:19.463,base,7e0661bf-8cf3-45,5.34306
2024-05-12 23:01:59.332,base,7e0661bf-8cf3-45,5.0728
2024-05-13 23:01:21.947,base,7e0661bf-8cf3-45,5.61443
2024-05-14 23:01:29.495,base,7e0661bf-8cf3-45,5.29204
2024-05-15 23:02:21.688,base,7e0661bf-8cf3-45,3.98084
2024-05-16 23:01:26.736,base,7e0661bf-8cf3-45,4.04935
2024-05-17 23:01:22.366,base,7e0661bf-8cf3-45,4.10317
2024-05-18 23:01:37.609,base,7e0661bf-8cf3-45,3.97905
2024-05-19 23:01:36.178,base,7e0661bf-8cf3-45,4.03977
2024-05-20 23:01:49.000,base,7e0661bf-8cf3-45,4.11368
2024-05-21 23:01:20.059,base,7e0661bf-8cf3-45,4.24734
2024-05-22 23:01:32.269,base,7e0661bf-8cf3-45,6.65171
2024-05-23 23:01:34.678,base,7e0661bf-8cf3-45,6.73268
2024-05-24 23:01:39.784,base,7e0661bf-8cf3-45,6.55663
2024-05-25 23:01:26.703,base,7e0661bf-8cf3-45,6.98642
2024-05-26 23:01:58.521,base,7e0661bf-8cf3-45,5.97553
2024-05-27 23:01:20.465,base,7e0661bf-8cf3-45,5.83997
2024-05-28 23:01:19.821,base,7e0661bf-8cf3-45,6.89869
2024-05-29 23:01:46.895,base,7e0661bf-8cf3-45,6.86093
2024-05-30 23:01:21.991,base,7e0661bf-8cf3-45,6.02835
2024-05-31 23:01:36.859,base,7e0661bf-8cf3-45,7.11688
2024-06-01 23:01:20.784,base,7e0661bf-8cf3-45,7.01472
2024-06-02 23:01:22.840,base,7e0661bf-8cf3-45,7.43098
2024-06-03 23:01:00.726,base,7e0661bf-8cf3-45,6.518
2024-06-04 23:01:17.676,base,7e0661bf-8cf3-45,6.6721
2024-06-05 23:01:27.264,base,7e0661bf-8cf3-45,4.09158
2024-06-06 23:01:21.390,base,7e0661bf-8cf3-45,11.99553
2024-06-07 23:01:12.334,base,7e0661bf-8cf3-45,6.53261
2024-06-08 23:01:09.360,base,7e0661bf-8cf3-45,6.61448
2024-06-09 23:00:59.891,base,7e0661bf-8cf3-45,6.45085
2024-06-10 23:02:11.390,base,7e0661bf-8cf3-45,6.65049
2024-06-11 23:01:00.618,base,7e0661bf-8cf3-45,11.5138
2024-06-12 23:01:19.543,base,7e0661bf-8cf3-45,6.51988
2024-06-13 23:01:07.485,base,7e0661bf-8cf3-45,6.87627
2024-06-14 23:00:57.123,base,7e0661bf-8cf3-45,6.75777
2024-06-15 23:01:19.634,base,7e0661bf-8cf3-45,5.93529
2024-06-16 23:01:18.682,base,7e0661bf-8cf3-45,5.61798
2024-06-17 23:01:06.872,base,7e0661bf-8cf3-45,6.15444
2024-06-18 23:00:58.384,base,7e0661bf-8cf3-45,6.53218
2024-06-19 23:01:06.333,base,7e0661bf-8cf3-45,6.02858
2024-06-20 23:01:14.144,base,7e0661bf-8cf3-45,6.02316
2024-06-21 23:01:37.156,base,7e0661bf-8cf3-45,6.18221
2024-06-22 23:02:11.146,base,7e0661bf-8cf3-45,6.30588
2024-06-23 23:01:15.899,base,7e0661bf-8cf3-45,5.68565
2024-06-24 23:01:00.479,base,7e0661bf-8cf3-45,6.04147
2024-06-25 23:01:15.036,base,7e0661bf-8cf3-45,5.89602
2024-06-26 23:01:37.015,base,7e0661bf-8cf3-45,6.03691
2024-06-27 23:01:04.022,base,7e0661bf-8cf3-45,6.10904
2024-06-28 23:01:07.187,base,7e0661bf-8cf3-45,6.31214
2024-06-29 23:01:05.582,base,7e0661bf-8cf3-45,5.92348
2024-06-30 23:01:11.926,base,7e0661bf-8cf3-45,5.62336
2024-07-01 23:00:59.686,base,7e0661bf-8cf3-45,5.74895
2024-07-02 23:02:00.746,base,7e0661bf-8cf3-45,5.64002
2024-07-03 23:01:57.510,base,7e0661bf-8cf3-45,6.42465
2024-07-04 23:02:15.639,base,7e0661bf-8cf3-45,5.82384
2024-07-05 23:02:01.013,base,7e0661bf-8cf3-45,4.79286
2024-07-06 23:01:56.347,base,7e0661bf-8cf3-45,4.9622
2024-07-07 23:01:57.643,base,7e0661bf-8cf3-45,4.85611
2024-07-08 23:01:56.839,base,7e0661bf-8cf3-45,5.67007
2024-07-09 23:01:55.937,base,7e0661bf-8cf3-45,5.40496
2024-07-10 23:01:59.205,base,7e0661bf-8cf3-45,4.66049
2024-07-11 23:01:56.951,base,7e0661bf-8cf3-45,5.64147
2024-07-12 23:01:59.724,base,7e0661bf-8cf3-45,5.59742
2024-07-13 23:02:00.676,base,7e0661bf-8cf3-45,5.02138
2024-07-14 23:01:59.456,base,7e0661bf-8cf3-45,4.73674
2024-07-15 23:02:39.168,base,7e0661bf-8cf3-45,4.48205
2024-07-16 23:02:03.129,base,7e0661bf-8cf3-45,4.33468
2024-07-17 23:02:13.381,base,7e0661bf-8cf3-45,4.22674
2024-07-18 23:02:30.450,base,7e0661bf-8cf3-45,3.90395
2024-07-19 23:02:33.043,base,7e0661bf-8cf3-45,4.38607
2024-07-20 23:02:04.847,base,7e0661bf-8cf3-45,5.42486
2024-07-21 23:02:47.387,base,7e0661bf-8cf3-45,5.46836
2024-07-22 23:02:04.995,base,7e0661bf-8cf3-45,6.23265
2024-07-23 23:02:05.297,base,7e0661bf-8cf3-45,5.41114
2024-07-24 23:02:30.644,base,7e0661bf-8cf3-45,4.49479
2024-07-25 23:02:38.721,base,7e0661bf-8cf3-45,11.1178
2024-07-26 23:02:05.839,base,7e0661bf-8cf3-45,9.37301
2024-07-27 23:18:22.735,base,7e0661bf-8cf3-45,6.23812
2024-07-28 23:02:38.484,base,7e0661bf-8cf3-45,21.0856
2024-07-29 23:01:56.852,base,7e0661bf-8cf3-45,9.51971
2024-07-30 23:03:01.214,base,7e0661bf-8cf3-45,8.44806
2024-07-31 23:01:58.304,base,7e0661bf-8cf3-45,5.75229
2024-08-01 23:02:28.780,base,7e0661bf-8cf3-45,3.86454
2024-08-02 23:01:59.249,base,7e0661bf-8cf3-45,9.26318
2024-08-03 23:01:59.323,base,7e0661bf-8cf3-45,10.84471
2024-08-04 23:02:01.476,base,7e0661bf-8cf3-45,7.44817
2024-08-05 23:01:58.765,base,7e0661bf-8cf3-45,4.91494
2024-08-06 23:01:57.505,base,7e0661bf-8cf3-45,4.78122
2024-08-07 23:01:59.460,base,7e0661bf-8cf3-45,5.07667
2024-08-08 23:01:57.749,base,7e0661bf-8cf3-45,4.72432
2024-08-09 23:02:06.113,base,7e0661bf-8cf3-45,4.32765
2024-08-10 23:01:59.180,base,7e0661bf-8cf3-45,5.09608
2024-08-11 23:01:59.505,base,7e0661bf-8cf3-45,4.76344
2024-08-12 23:01:56.049,base,7e0661bf-8cf3-45,4.52136
2024-08-13 23:02:09.124,base,7e0661bf-8cf3-45,4.4279
2024-08-14 23:02:20.164,base,7e0661bf-8cf3-45,4.68971
2024-08-15 23:01:59.652,base,7e0661bf-8cf3-45,4.56594
2024-08-16 23:01:59.517,base,7e0661bf-8cf3-45,4.71255
2024-08-17 23:01:01.048,base,7e0661bf-8cf3-45,4.64524
2024-08-18 23:01:26.817,base,7e0661bf-8cf3-45,4.5075
2024-08-19 23:01:21.589,base,7e0661bf-8cf3-45,4.57243
2024-08-20 23:01:15.117,base,7e0661bf-8cf3-45,4.38396
2024-08-21 23:01:10.577,base,7e0661bf-8cf3-45,4.67983
2024-08-22 23:01:16.083,base,7e0661bf-8cf3-45,4.75495
2024-08-23 23:00:59.158,base,7e0661bf-8cf3-45,4.62626
2024-08-24 23:01:12.454,base,7e0661bf-8cf3-45,4.42368
2024-08-25 23:01:11.998,base,7e0661bf-8cf3-45,4.61699
2024-08-26 23:01:09.156,base,7e0661bf-8cf3-45,4.39238
2024-08-27 23:01:02.744,base,7e0661bf-8cf3-45,4.49519
2024-08-28 23:01:00.680,base,7e0661bf-8cf3-45,4.50938
2024-08-29 23:01:05.533,base,7e0661bf-8cf3-45,3.94758
2024-08-30 23:00:58.859,base,7e0661bf-8cf3-45,4.41156
2024-08-31 23:01:04.042,base,7e0661bf-8cf3-45,4.29737
2024-09-01 23:16:54.773,base,7e0661bf-8cf3-45,3.86391
2024-09-02 23:01:17.121,base,7e0661bf-8cf3-45,3.35329
2024-09-03 23:01:05.514,base,7e0661bf-8cf3-45,3.81605
2024-09-04 23:01:26.948,base,7e0661bf-8cf3-45,3.5182
2024-09-05 23:01:08.995,base,7e0661bf-8cf3-45,4.87538
2024-09-06 23:00:58.467,base,7e0661bf-8cf3-45,4.12048
2024-09-07 23:00:59.597,base,7e0661bf-8cf3-45,3.68969
2024-09-08 23:00:58.769,base,7e0661bf-8cf3-45,3.98733
2024-09-09 23:00:58.258,base,7e0661bf-8cf3-45,3.61836
2024-09-10 23:00:57.434,base,7e0661bf-8cf3-45,2.87903
2024-09-11 23:01:08.589,base,7e0661bf-8cf3-45,3.069
2024-09-12 23:00:57.499,base,7e0661bf-8cf3-45,3.01001
2024-09-13 23:01:17.267,base,7e0661bf-8cf3-45,2.84985
2024-09-14 23:01:25.393,base,7e0661bf-8cf3-45,2.91262
2024-09-15 23:01:13.036,base,7e0661bf-8cf3-45,3.4068
2024-09-16 23:00:58.370,base,7e0661bf-8cf3-45,4.32109
2024-09-17 23:01:09.989,base,7e0661bf-8cf3-45,3.56186
2024-09-18 23:00:59.246,base,7e0661bf-8cf3-45,4.25278
2024-09-19 23:00:59.984,base,7e0661bf-8cf3-45,2.45673
2024-09-20 23:01:01.679,base,7e0661bf-8cf3-45,2.40745
2024-09-21 23:01:07.956,base,7e0661bf-8cf3-45,2.29668
2024-09-22 23:01:23.906,base,7e0661bf-8cf3-45,2.62386
2024-09-23 23:01:00.965,base,7e0661bf-8cf3-45,2.66594
2024-09-24 23:01:24.543,base,7e0661bf-8cf3-45,2.43858
2024-09-25 23:01:08.204,base,7e0661bf-8cf3-45,3.07837
2024-09-26 23:17:09.447,base,7e0661bf-8cf3-45,2.77505
2024-09-27 23:01:04.595,base,7e0661bf-8cf3-45,2.00782
2024-09-28 23:01:04.638,base,7e0661bf-8cf3-45,2.33704
2024-09-29 23:01:18.138,base,7e0661bf-8cf3-45,2.48244
2024-09-30 23:02:01.444,base,7e0661bf-8cf3-45,3.95326
2024-10-01 23:01:33.000,base,7e0661bf-8cf3-45,20.28668
2024-10-02 23:01:09.951,base,7e0661bf-8cf3-45,4.39201
2024-10-03 23:01:09.720,base,7e0661bf-8cf3-45,4.14922
2024-10-04 23:17:12.107,base,7e0661bf-8cf3-45,4.17938
2024-10-05 23:01:37.874,base,7e0661bf-8cf3-45,4.39278
2024-10-06 23:01:00.132,base,7e0661bf-8cf3-45,3.86661
2024-10-07 23:01:08.839,base,7e0661bf-8cf3-45,3.88473
2024-10-08 12:02:21.989,base,7e0661bf-8cf3-45,4.31449
2024-10-09 23:02:08.464,base,7e0661bf-8cf3-45,7.67866
2024-10-10 23:02:09.714,base,7e0661bf-8cf3-45,3.91891
2024-10-11 23:02:06.867,base,7e0661bf-8cf3-45,4.19111
2024-10-12 23:02:04.305,base,7e0661bf-8cf3-45,3.91881
2024-10-13 23:02:01.741,base,7e0661bf-8cf3-45,4.3181
2024-10-14 23:01:55.741,base,7e0661bf-8cf3-45,3.72225
2024-10-15 23:02:03.704,base,7e0661bf-8cf3-45,4.21424
2024-10-16 23:01:56.189,base,7e0661bf-8cf3-45,3.73577
2024-10-17 23:02:12.222,base,7e0661bf-8cf3-45,4.27478
2024-10-18 23:02:02.878,base,7e0661bf-8cf3-45,4.29055
2024-10-19 23:02:04.427,base,7e0661bf-8cf3-45,3.891
2024-10-20 23:02:16.629,base,7e0661bf-8cf3-45,3.8641
2024-10-21 23:02:03.685,base,7e0661bf-8cf3-45,4.16868
2024-10-22 23:01:56.502,base,7e0661bf-8cf3-45,7.48773
2024-10-23 23:01:55.425,base,7e0661bf-8cf3-45,4.34385
2024-10-24 23:01:55.378,base,7e0661bf-8cf3-45,3.91557
2024-10-25 23:03:05.579,base,7e0661bf-8cf3-45,5.46996
2024-10-26 23:01:54.898,base,7e0661bf-8cf3-45,4.30003
2024-10-27 23:01:55.823,base,7e0661bf-8cf3-45,3.84611
2024-10-28 23:02:11.456,base,7e0661bf-8cf3-45,3.97321
2024-10-29 23:02:01.158,base,7e0661bf-8cf3-45,3.27717
2024-10-30 23:02:58.977,base,7e0661bf-8cf3-45,3.28069
2024-10-31 23:01:59.076,base,7e0661bf-8cf3-45,4.28139
2024-11-01 23:01:58.288,base,7e0661bf-8cf3-45,4.21766
2024-11-02 23:02:00.726,base,7e0661bf-8cf3-45,7.47645
2024-11-03 23:01:58.501,base,7e0661bf-8cf3-45,4.10371
2024-11-04 23:01:59.662,base,7e0661bf-8cf3-45,4.39898
2024-11-05 23:01:59.696,base,7e0661bf-8cf3-45,13.60159
2024-11-06 23:02:28.119,base,7e0661bf-8cf3-45,4.18189
2024-11-07 23:01:55.433,base,7e0661bf-8cf3-45,5.94233
2024-11-08 23:01:59.265,base,7e0661bf-8cf3-45,4.13464
2024-11-09 23:02:12.503,base,7e0661bf-8cf3-45,3.42766
2024-11-10 23:01:56.418,base,7e0661bf-8cf3-45,3.68116
2024-11-11 23:01:59.436,base,7e0661bf-8cf3-45,3.74277
2024-11-12 23:01:56.461,base,7e0661bf-8cf3-45,4.33285
2024-11-13 23:01:59.074,base,7e0661bf-8cf3-45,14.57583
2024-11-14 23:01:57.266,base,7e0661bf-8cf3-45,14.92916
2024-11-15 23:01:58.530,base,7e0661bf-8cf3-45,13.57236
2024-11-16 23:01:53.929,base,7e0661bf-8cf3-45,13.53892
2024-11-17 23:02:02.944,base,7e0661bf-8cf3-45,16.87027
2024-11-18 23:01:58.194,base,7e0661bf-8cf3-45,11.55262
2024-11-19 23:02:01.645,base,7e0661bf-8cf3-45,14.54303
2024-11-20 23:02:06.193,base,7e0661bf-8cf3-45,4.26641
2024-11-21 23:01:59.487,base,7e0661bf-8cf3-45,4.30078
2024-11-22 23:01:58.018,base,7e0661bf-8cf3-45,13.7506
2024-11-23 23:01:57.616,base,7e0661bf-8cf3-45,11.1748
2024-11-24 23:01:55.150,base,7e0661bf-8cf3-45,11.08221
2024-11-25 23:01:55.596,base,7e0661bf-8cf3-45,5.69846
2024-11-26 23:01:54.559,base,7e0661bf-8cf3-45,13.72263
2024-11-27 23:01:57.164,base,7e0661bf-8cf3-45,3.89907
2024-11-28 23:01:56.458,base,7e0661bf-8cf3-45,4.42876
2024-11-29 23:02:23.996,base,7e0661bf-8cf3-45,6.25563
2024-11-30 23:01:56.193,base,7e0661bf-8cf3-45,10.45229
2024-12-01 23:01:55.279,base,7e0661bf-8cf3-45,6.81126
2024-12-02 23:01:56.772,base,7e0661bf-8cf3-45,4.8276
2024-12-03 23:01:54.937,base,7e0661bf-8cf3-45,4.29253
2024-12-04 23:01:54.461,base,7e0661bf-8cf3-45,4.23387
2024-12-05 23:01:54.653,base,7e0661bf-8cf3-45,18.18134
2024-12-06 23:01:55.014,base,7e0661bf-8cf3-45,20.10326
2024-12-07 23:01:59.259,base,7e0661bf-8cf3-45,10.21413
2024-12-08 23:01:55.576,base,7e0661bf-8cf3-45,4.29424
2024-12-09 23:01:56.942,base,7e0661bf-8cf3-45,13.70164
2024-12-10 23:01:55.091,base,7e0661bf-8cf3-45,11.74681
2024-12-11 23:01:56.056,base,7e0661bf-8cf3-45,4.2571
2024-12-12 23:01:55.060,base,7e0661bf-8cf3-45,13.41111
2024-12-13 23:02:05.391,base,7e0661bf-8cf3-45,18.20027
2024-12-14 23:01:55.672,base,7e0661bf-8cf3-45,21.20655
2024-12-15 23:01:55.914,base,7e0661bf-8cf3-45,8.7826
2024-12-16 23:02:03.993,base,7e0661bf-8cf3-45,10.72512
2024-12-17 23:03:10.299,base,7e0661bf-8cf3-45,15.63369
2024-12-18 23:04:10.431,base,7e0661bf-8cf3-45,23.61682
2024-12-19 11:02:03.210,base,7e0661bf-8cf3-45,9.70064
2024-12-20 23:01:56.063,base,7e0661bf-8cf3-45,9.3252
2024-12-21 23:01:56.954,base,7e0661bf-8cf3-45,13.88955
2024-12-22 23:01:56.409,base,7e0661bf-8cf3-45,9.79406
2024-12-23 23:03:01.388,base,7e0661bf-8cf3-45,8.71108
2024-12-24 23:02:39.015,base,7e0661bf-8cf3-45,7.84128
2024-12-25 23:03:12.604,base,7e0661bf-8cf3-45,7.98677
2024-12-26 23:02:12.333,base,7e0661bf-8cf3-45,8.43685
2024-12-27 23:02:01.220,base,7e0661bf-8cf3-45,9.08925
2024-12-28 23:02:04.004,base,7e0661bf-8cf3-45,8.53532
2024-12-29 23:02:18.335,base,7e0661bf-8cf3-45,9.08885
2024-12-30 23:01:58.923,base,7e0661bf-8cf3-45,9.39863
2024-12-31 23:03:25.946,base,7e0661bf-8cf3-45,9.48863
2025-01-01 23:01:59.847,base,7e0661bf-8cf3-45,8.81198
2025-01-02 23:03:02.253,base,7e0661bf-8cf3-45,7.41537
2025-01-03 23:04:36.551,base,7e0661bf-8cf3-45,6.77336
2025-01-04 23:02:56.761,base,7e0661bf-8cf3-45,6.37876
2025-01-05 23:03:26.666,base,7e0661bf-8cf3-45,6.69696
2025-01-06 23:05:09.401,base,7e0661bf-8cf3-45,6.81972
2025-01-07 23:03:34.384,base,7e0661bf-8cf3-45,7.69028
2025-01-08 23:03:01.897,base,7e0661bf-8cf3-45,8.59593
2025-01-09 23:01:55.186,base,7e0661bf-8cf3-45,8.5251
2025-01-10 23:02:56.045,base,7e0661bf-8cf3-45,7.90903
2025-01-11 23:02:07.076,base,7e0661bf-8cf3-45,8.03693
2025-01-12 23:02:27.756,base,7e0661bf-8cf3-45,8.06803
2025-01-13 23:02:00.370,base,7e0661bf-8cf3-45,7.94988
2025-01-14 23:01:57.624,base,7e0661bf-8cf3-45,7.13257
2025-01-15 23:02:01.050,base,7e0661bf-8cf3-45,6.81426
2025-01-16 23:02:04.987,base,7e0661bf-8cf3-45,6.77226
2025-01-17 23:02:09.045,base,7e0661bf-8cf3-45,6.60207
2025-01-18 23:02:35.569,base,7e0661bf-8cf3-45,6.79484
2025-01-19 23:03:01.492,base,7e0661bf-8cf3-45,7.15531
2025-01-20 23:02:01.708,base,7e0661bf-8cf3-45,8.8814
2025-01-21 23:02:02.203,base,7e0661bf-8cf3-45,8.25899
2025-01-22 23:01:59.809,base,7e0661bf-8cf3-45,8.41799
2025-01-23 23:01:59.430,base,7e0661bf-8cf3-45,8.05606
2025-01-24 23:02:00.042,base,7e0661bf-8cf3-45,7.09289
2025-01-25 23:02:07.925,base,7e0661bf-8cf3-45,7.27983
2025-01-26 23:02:05.499,base,7e0661bf-8cf3-45,7.73565
2025-01-27 23:02:07.602,base,7e0661bf-8cf3-45,8.04503
2025-01-28 23:01:59.241,base,7e0661bf-8cf3-45,7.89971
2025-01-29 23:02:28.188,base,7e0661bf-8cf3-45,7.43577
2025-01-30 23:01:03.210,base,7e0661bf-8cf3-45,6.97386
2025-01-31 23:01:01.012,base,7e0661bf-8cf3-45,4.80483
2025-02-01 23:01:09.524,base,7e0661bf-8cf3-45,5.31971
2025-02-02 23:01:05.230,base,7e0661bf-8cf3-45,5.89947
2025-02-03 23:01:03.758,base,7e0661bf-8cf3-45,5.22321
2025-02-04 23:01:09.060,base,7e0661bf-8cf3-45,5.09029
2025-02-05 23:01:04.726,base,7e0661bf-8cf3-45,5.0101
2025-02-06 23:01:10.416,base,7e0661bf-8cf3-45,5.25026
2025-02-07 23:01:06.103,base,7e0661bf-8cf3-45,5.27308
2025-02-08 23:01:10.046,base,7e0661bf-8cf3-45,4.90076
2025-02-09 23:00:59.565,base,7e0661bf-8cf3-45,4.90048
2025-02-10 23:01:56.344,base,7e0661bf-8cf3-45,4.74401
2025-02-11 23:01:15.474,base,7e0661bf-8cf3-45,4.13714
2025-02-12 23:01:03.189,base,7e0661bf-8cf3-45,4.19575
2025-02-13 23:02:00.622,base,7e0661bf-8cf3-45,4.62707
2025-02-14 23:01:13.247,base,7e0661bf-8cf3-45,4.36502
2025-02-15 23:01:03.616,base,7e0661bf-8cf3-45,4.6195
2025-02-16 23:01:08.590,base,7e0661bf-8cf3-45,4.89804
2025-02-17 23:01:17.706,base,7e0661bf-8cf3-45,4.6022
2025-02-18 23:01:12.948,base,7e0661bf-8cf3-45,5.12048
2025-02-19 18:01:11.710,base,7e0661bf-8cf3-45,4.8968
2025-02-20 23:02:10.427,base,7e0661bf-8cf3-45,4.93958
2025-02-21 23:01:34.533,base,7e0661bf-8cf3-45,5.06098
2025-02-22 22:01:17.598,base,7e0661bf-8cf3-45,4.64428
2025-02-23 23:01:19.803,base,7e0661bf-8cf3-45,4.74987
2025-02-24 23:01:41.789,base,7e0661bf-8cf3-45,5.01481
2025-02-25 23:01:58.959,base,7e0661bf-8cf3-45,4.89312
2025-02-26 23:01:58.929,base,7e0661bf-8cf3-45,4.92572
2025-02-27 23:01:59.655,base,7e0661bf-8cf3-45,4.84568
2025-02-28 23:01:57.297,base,7e0661bf-8cf3-45,4.2194
2025-03-01 23:01:44.873,base,7e0661bf-8cf3-45,4.34795
2025-03-02 23:01:56.419,base,7e0661bf-8cf3-45,4.25126
2025-03-03 23:01:55.963,base,7e0661bf-8cf3-45,4.00395
2025-03-04 23:01:59.251,base,7e0661bf-8cf3-45,3.9495
2025-03-05 23:01:57.902,base,7e0661bf-8cf3-45,3.93376
2025-03-06 23:01:56.101,base,7e0661bf-8cf3-45,4.07956
2025-03-07 23:01:59.289,base,7e0661bf-8cf3-45,3.71308
2025-03-08 23:01:47.472,base,7e0661bf-8cf3-45,3.76892
2025-03-09 23:02:04.955,base,7e0661bf-8cf3-45,3.92623
2025-03-10 23:01:59.089,base,7e0661bf-8cf3-45,3.3
2025-03-11 23:01:58.667,base,7e0661bf-8cf3-45,4.12249
2025-03-12 23:02:13.424,base,7e0661bf-8cf3-45,4.05742
2025-03-13 23:02:12.570,base,7e0661bf-8cf3-45,3.80421
2025-03-14 23:02:03.503,base,7e0661bf-8cf3-45,3.8379
2025-03-15 23:02:15.136,base,7e0661bf-8cf3-45,3.78531
2025-03-16 23:02:00.945,base,7e0661bf-8cf3-45,3.51318
2025-03-17 23:01:55.369,base,7e0661bf-8cf3-45,3.48996
2025-03-18 23:01:56.104,base,7e0661bf-8cf3-45,3.50705
2025-03-19 23:01:55.603,base,7e0661bf-8cf3-45,2.84383
2025-03-20 23:01:39.796,base,7e0661bf-8cf3-45,2.99056
2025-03-21 23:01:59.796,base,7e0661bf-8cf3-45,3.1459
2025-03-22 23:02:00.484,base,7e0661bf-8cf3-45,3.22224
2025-03-23 23:01:57.188,base,7e0661bf-8cf3-45,3.27933
2025-03-24 23:02:05.814,base,7e0661bf-8cf3-45,3.17839
2025-03-25 23:01:55.915,base,7e0661bf-8cf3-45,3.1942
2025-03-26 23:01:55.509,base,7e0661bf-8cf3-45,3.13912
2025-03-27 23:01:55.568,base,7e0661bf-8cf3-45,3.11524
2025-03-28 23:02:03.303,base,7e0661bf-8cf3-45,3.31398
2025-03-29 23:02:01.541,base,7e0661bf-8cf3-45,3.10099
2025-03-30 23:02:00.043,base,7e0661bf-8cf3-45,3.08972
2025-03-31 23:02:03.743,base,7e0661bf-8cf3-45,3.05085
2025-04-01 23:01:50.990,base,7e0661bf-8cf3-45,3.04562
2025-04-02 23:01:47.088,base,7e0661bf-8cf3-45,2.89067
2025-04-03 23:01:56.852,base,7e0661bf-8cf3-45,3.01445
2025-04-04 23:01:59.617,base,7e0661bf-8cf3-45,2.92706
2025-04-05 23:01:23.903,base,7e0661bf-8cf3-45,2.94642
2025-04-06 23:01:12.208,base,7e0661bf-8cf3-45,2.84651
2025-04-07 22:01:12.434,base,7e0661bf-8cf3-45,2.69045
2025-04-08 22:01:13.102,base,7e0661bf-8cf3-45,2.72361
2025-04-09 23:01:13.593,base,7e0661bf-8cf3-45,2.67763
2025-04-10 23:01:12.340,base,7e0661bf-8cf3-45,2.81039
2025-04-11 23:01:13.723,base,7e0661bf-8cf3-45,2.86485
2025-04-12 23:01:13.408,base,7e0661bf-8cf3-45,2.97479
2025-04-13 23:01:12.616,base,7e0661bf-8cf3-45,3.09338
2025-04-14 23:01:21.818,base,7e0661bf-8cf3-45,3.16035
2025-04-15 23:01:10.054,base,7e0661bf-8cf3-45,3.08605
2025-04-16 23:01:18.065,base,7e0661bf-8cf3-45,3.06012
2025-04-17 23:01:09.054,base,7e0661bf-8cf3-45,3.14868
2025-04-18 23:17:49.437,base,7e0661bf-8cf3-45,3.26503
